x_mpc,y_mpc,z_mpc
214.1361,-105.9234,0.7242
-189.7036,-139.9472,38.7629
-158.7571,-174.0080,39.9123
-178.0733,-135.8303,83.1632
-175.8636,-3.5646,161.6660
196.4526,-99.1673,92.9996
174.6342,163.0138,2.5056
-148.3620,110.2326,151.3752
233.9027,48.4955,4.1960
234.9309,-36.8150,23.0680
-189.8413,-145.0373,2.2880
-131.7856,18.2475,198.4454
229.0448,-21.9223,64.3442
-206.0706,23.4074,118.6164
-200.7062,-2.0008,129.6013
-198.5449,-101.6024,85.6780
-171.5774,-164.9637,20.7871
-183.7327,-137.0753,67.3611
-116.6379,140.8148,153.7913
-88.1686,-198.8889,98.7696
-116.7923,145.2180,149.5254
-171.6943,-131.3362,101.7778
-51.9465,-215.0746,90.1788
-176.5194,-114.7977,112.9183
-136.6331,-140.7521,136.4132
-102.8570,-121.0051,178.5120
-170.1634,76.9486,149.0370
-119.5928,-188.2735,85.6708
-207.3934,-37.2750,112.6396
-217.4919,69.2938,70.6035
-228.0344,70.0704,13.4190
-145.6252,-151.6774,113.4766
-156.6618,-180.2978,6.2938
-116.2374,142.5059,152.5485
152.1940,-184.1903,1.4010
-145.5792,-155.9482,107.6037
-177.1316,157.8536,28.2554
-217.4739,-19.5939,97.0218
233.8768,29.0250,-39.4076
-238.5208,13.7297,3.7369
236.2772,35.5468,2.0894
-109.7495,142.4466,157.3511
-108.8805,149.5272,151.2692
-226.0335,-66.8798,39.1394
-200.6453,79.4615,102.5894
-205.0010,-9.6988,122.3838
-223.6708,83.0061,13.4137
-173.5371,-82.2945,142.1676
-139.9010,-178.0334,76.3610
-117.6539,145.3008,148.8119
-192.9166,-139.0257,23.5568
-103.9876,-173.5545,127.1429
-136.1676,-42.3807,191.7349
-170.4060,167.5126,1.1852
-225.6615,-67.6220,40.0696
-106.7116,194.6762,88.4055
-99.1804,141.5575,165.0082
-182.5181,-153.9684,-9.2075
-229.5825,58.1054,31.9598
232.1395,43.3372,-36.5953
-74.1495,129.5273,186.6300
-110.9094,-141.8189,157.1401
-229.3192,62.5063,24.7478
-220.9177,78.0152,47.0754
-67.0784,-204.0301,104.7828
222.6412,-86.8196,-0.9711
-177.2012,-106.8671,119.5280
-72.0421,131.0261,186.4133
-81.6373,169.8370,146.9657
-195.3686,-133.3919,33.8636
-180.9443,-150.3765,41.9084
-165.2021,-91.2141,146.6309
-129.5500,-162.5086,117.9937
220.4750,92.2142,1.5329
-217.1932,72.6319,68.3163
-173.4156,58.8463,153.5570
-88.2274,183.8664,124.5985
-66.3085,-138.7197,182.9660
-222.4963,-84.2227,22.7762
-82.3471,-161.3605,155.8814
-153.8619,157.6513,92.6830
-198.4756,51.7501,122.6684
187.3551,148.3407,-3.3666
-89.9765,-163.5648,149.2291
-63.5155,-140.6917,182.4592
-184.0413,151.3476,18.5181
-147.3871,15.6240,187.4937
-194.9890,101.6490,93.6424
217.1888,99.7551,-0.6647
221.9037,-88.6638,-4.5099
-88.0706,184.9015,123.2051
-166.5474,98.8496,140.0550
-111.5830,-56.5459,203.6577
-217.6208,66.2020,73.3724
-101.5276,-162.8853,142.4275
-84.5762,-170.9452,144.0489
-138.9034,-139.8463,135.1829
-116.1081,142.4810,152.7871
-64.6097,165.2089,160.1796
-136.2172,14.1433,195.8847
-64.7255,-207.4029,99.6040
232.1141,49.4561,-28.4045
-205.8021,95.8717,74.7272
-234.7632,-3.3962,44.7816
174.2931,159.6205,-35.7022
-163.7463,31.1272,171.3177
-145.1942,-152.3613,113.3035
210.4897,-108.0896,-33.8202
-188.9984,-78.4101,123.5512
-90.3580,-163.9214,148.6565
225.7109,66.7808,-41.5797
216.3557,-101.5351,3.8724
-211.7867,-104.3750,37.2351
-188.0718,-144.0488,31.8389
-85.5872,181.6298,129.6936
-111.3937,144.9081,154.0396
229.0267,57.4188,-37.2229
-184.3133,-117.8163,96.3570
-218.7396,-94.8816,16.9517
-115.2640,131.6441,162.8525
-73.1092,174.5133,146.0730
-199.1874,-129.7215,25.1778
-193.4180,-133.1499,44.7050
-201.1926,128.7985,8.4659
-128.1953,18.9537,200.8629
-140.8597,85.4486,173.1955
237.1423,-27.8829,11.2443
-200.4274,-7.7007,130.0439
209.9614,-109.0115,-34.2749
-214.1420,69.3493,80.4743
174.6468,163.2066,2.2289
-217.8497,-29.4616,93.8973
-181.6255,7.1852,155.2562
-229.9730,10.8105,64.3415
232.3409,41.9982,-37.3934
233.8769,49.2541,-4.5139
-209.4182,73.9899,88.4048
-141.6659,160.7487,106.0042
-146.1053,-155.5033,107.7920
-207.9871,-38.5344,111.3764
220.0555,93.3989,1.0099
-183.5516,-137.2723,67.9300
-100.3662,-187.9266,108.4450
-199.7822,123.2216,45.3181
-128.0350,-163.2420,118.7836
-236.2876,-2.0782,36.2592
-160.5911,148.5181,96.4566
-200.2661,130.5456,-1.7239
-64.4765,165.3267,160.1925
-193.7497,-137.2587,27.8029
-227.7532,-59.7754,41.3262
-212.2979,-6.7304,109.7126
237.5124,-9.3582,25.5516
-135.9576,14.7153,196.0919
213.4929,-107.5786,1.0203
-217.3210,99.6255,0.6474
-182.7052,148.9604,39.7976
-176.0730,157.8147,35.3157
-60.0295,-159.7556,167.4213
-201.1413,48.0979,119.9340
-84.0086,-187.6471,122.0109
-224.8165,75.0512,31.3133
-68.5922,-139.6415,181.5269
220.2638,69.1145,62.1619
237.5241,-27.1874,0.5860
228.5971,58.7233,-38.1433
-137.4966,181.7400,72.2864
-68.5037,-204.9635,102.2676
216.8500,-19.2812,98.8237
-162.8251,-101.9072,142.3550
222.0852,-88.4793,-3.5313
-187.3034,-148.1813,-11.0869
-150.0540,62.2787,175.4131
211.2112,-16.4685,110.8385
-117.7512,31.0328,205.7630
-130.5533,145.1073,138.0818
-116.8567,77.4897,193.6670
158.6156,178.8367,-5.2808
-98.0136,3.9005,218.0555
-183.9898,151.5553,18.7146
-136.5330,-196.2652,-3.1876
-119.8181,-205.7591,21.8704
-97.8096,144.2136,163.7313
-210.3757,-101.5490,51.0107
-223.7928,83.0925,13.6026
-187.7114,-124.8675,6.8079
-106.1126,120.6224,158.3178
-207.8767,-81.0960,32.9376
-178.3146,-129.3202,48.5226
-130.5416,6.8157,183.8116
-139.6941,-32.4779,174.0851
-84.0325,-209.2649,-4.6897
-184.2970,-4.6988,129.9546
217.9192,40.2732,-42.0130
-159.1780,77.1344,139.9600
-118.4877,138.4367,132.9366
193.0580,-116.6210,-2.1016
158.3437,-160.6035,-3.2060
-193.5954,22.2503,113.5897
-193.0545,115.7037,14.8343
-59.4311,163.2792,143.8245
-131.6978,-35.8068,179.5880
193.9008,108.8280,-37.9149
-123.3780,-14.8657,188.2441
-127.3801,-171.9508,71.3195
-133.9307,-175.0959,47.7865
-182.1640,-101.6493,85.8128
-72.9447,113.1983,180.9582
218.7934,40.0339,-37.5171
-145.6774,-172.1712,4.0348
219.3284,52.4560,-4.9556
-170.8579,140.8426,43.0418
-148.1025,3.9075,170.0955
-61.5728,-205.6573,69.2573
-189.1240,-122.5978,9.2111
-162.2999,-118.5537,102.4076
-175.4597,-138.4971,30.2690
-165.4356,75.2794,133.5973
-182.5882,-128.1557,33.4947
212.6063,-75.3220,-3.0965
-193.1014,-116.4107,-6.7551
-201.6746,89.4221,47.0802
-151.8467,20.3606,165.5727
-148.0831,-134.1351,104.7199
-161.2915,157.1001,13.9305
-160.5091,157.5943,17.0401
-159.1113,0.7299,159.9159
-213.1523,-73.6592,5.5188
-138.2339,-178.0659,8.6465
-112.1895,144.3639,132.1521
-182.7950,-98.7456,87.9037
-92.7222,-164.7923,123.0367
-198.1576,97.9456,45.0865
-160.2062,74.0702,140.5000
-163.2128,-150.6061,39.6576
-191.6539,68.2339,97.5016
-163.3804,-70.2784,138.7891
-59.4473,-140.5279,166.1726
-106.7831,21.1333,197.6011
-138.6141,159.9748,78.0368
-171.5318,-112.7913,93.5501
-163.3272,-32.7116,152.1556
-188.9722,52.4170,111.5326
185.3590,-126.0175,-25.6756
-150.2045,-33.5710,164.9543
-76.9161,137.3760,161.5954
-154.2442,-149.0673,69.9260
-207.8412,51.9663,70.7364
-203.9234,65.2282,71.1541
-151.7329,96.9856,135.9199
-164.3214,-83.0513,130.4010
-132.4832,-23.7880,181.0721
-186.7795,116.5530,49.3426
-159.4249,-12.2762,159.1853
-193.3057,-116.1817,-6.5692
-204.0318,83.9912,47.1699
-83.1545,-202.6087,54.2715
-216.1786,58.5237,27.4325
-146.3230,-136.8643,103.7720
-59.8109,-131.0791,173.6436
-142.9253,-37.3710,170.5493
170.6790,142.9069,-36.8476
-197.7429,99.1577,44.4635
210.7498,54.7370,59.1604
-85.7557,125.7148,166.5941
-196.3160,102.8081,42.4586
-87.9629,-101.3781,181.3765
-182.6589,102.1555,84.3419
143.8726,173.8216,-0.8146
-205.6720,54.2640,75.2946
-98.7668,-180.9916,91.6730
-117.1883,111.7409,157.1553
-85.7526,-194.4958,75.7285
-219.5395,46.3401,23.9264
-163.6017,155.3884,2.6352
-163.9547,111.9234,107.2852
-168.7016,-44.8978,142.9768
-192.2645,-36.9377,112.2000
-167.2873,-140.1261,57.4333
-91.2424,113.8978,172.1085
-109.0618,124.0876,153.7146
-101.5127,124.0019,158.8699
-143.1440,-171.2922,33.0304
-88.9268,-66.2091,196.5476
-171.3818,-127.8714,72.1136
-155.4122,16.6355,162.7692
-186.1149,-127.2590,9.4981
-113.2186,101.1150,166.9774
-149.8329,-168.7280,-2.2854
179.4360,-136.8456,0.8010
-172.9993,-128.8047,66.3733
225.6163,1.2359,4.5630
-187.5627,-125.1424,9.2047
-175.9485,-132.8235,48.2210
212.7272,75.2420,-3.3615
-100.5034,-161.9056,120.8793
-79.0524,-190.3182,91.9621
-59.4388,-206.2516,69.6777
-205.5648,-87.2933,32.4210
-109.8176,126.5012,151.2144
-152.4924,28.8445,163.8377
-182.6666,-98.5113,88.6445
216.8382,-62.4462,3.3413
-158.4654,-116.4611,110.7027
-164.2416,93.6178,123.2483
216.3039,64.2081,-4.5175
-149.5796,-151.0502,75.7647
-215.8331,-33.5878,56.7359
212.8015,75.0739,-3.2747
-217.7542,-46.2918,37.0405
212.7298,67.2351,-34.0261
-105.5021,-198.5391,19.5916
-120.0815,-129.5647,140.4486
158.5914,-160.5252,-3.6044
-153.2620,-150.8294,68.5184
-160.9244,157.1426,18.5412
-50.0256,-192.4711,106.7088
180.1257,-135.7215,-8.3033
-117.2112,181.1993,66.0615
-174.7744,-139.1801,31.9255
-160.5698,-152.6713,42.9574
-205.4831,68.7696,63.1199
-185.8152,-128.0403,3.8848
-151.9134,151.9508,69.0658
-134.3804,173.8030,51.6868
177.6858,-139.1471,1.8199
-171.7355,-130.0882,67.2459
-83.3348,-174.6953,116.0852
-168.7486,-137.0174,60.7392
-193.2077,94.7675,68.0387
-72.7226,-184.1093,108.4233
-209.5906,15.4978,82.2953
-73.2432,-145.4162,156.3060
-154.9095,-148.1788,70.6307
-125.7609,-180.1197,51.8136
-108.5599,90.4909,175.9851
-160.7518,-8.8424,158.1968
-163.3277,-149.5446,43.6599
-142.5918,110.5943,135.5811
204.6912,93.9676,-14.7454
-221.4388,11.2327,42.2476
-158.5822,-13.7483,160.0321
203.1664,-93.6909,-29.8889
212.3764,-49.4085,58.3364
-196.5679,-106.7625,30.2074
-168.8597,-47.9627,141.9019
-168.7082,-130.9580,73.0627
144.7564,-173.1931,-0.6819
195.1642,106.6484,-38.5858
-103.7152,79.3487,184.1174
-175.7413,60.6670,128.0120
218.2090,44.9396,-36.3034
-110.4867,-105.8737,165.9408
-162.5296,-112.2981,109.2077
195.4628,106.3235,-37.9971
-161.3579,-0.9984,157.8513
-188.5575,116.5722,42.5700
-192.9438,-117.0264,-5.7514
-75.3022,114.4091,179.4318
-164.4409,-141.9626,61.3365
-171.2354,-130.4884,67.8808
-97.9624,-69.1614,191.2510
-126.0300,14.6707,186.7054
-156.5235,-116.6343,113.3780
-179.4950,108.1542,83.9165
-140.7189,-176.5093,-1.1465
-111.0522,-43.9225,191.5646
-207.9773,-81.4018,32.8426
-190.3019,-121.4227,-1.1163
-130.6651,-159.4381,92.0110
-143.1467,-146.4034,95.0549
-130.8325,-25.2994,182.2192
184.9729,-124.8305,-34.1151
-120.9243,137.9823,131.5315
-225.2022,12.7815,9.1131
196.3206,74.0393,83.3012
-217.4708,-58.1574,16.9513
-186.1246,-127.7533,0.9195
-186.5726,-93.1253,86.5018
-197.8921,-105.9321,24.1210
-152.0686,153.0551,66.4401
-47.2761,-156.7711,155.4123
-205.6024,53.9547,76.0396
-125.7875,130.5460,134.5397
-169.0430,-44.4336,142.8843
-166.8863,-3.1150,152.0053
-207.8557,76.5230,43.6743
-118.0767,154.9650,114.0681
-86.9008,-173.3056,115.6772
-146.7602,-193.2715,30.7695
-119.8662,-202.0163,68.2759
242.7735,12.3141,27.4104
-220.9168,-94.3492,46.2190
230.8712,-80.8324,-2.6515
-238.0609,-16.9882,53.6736
-229.6087,84.1251,6.7294
-211.7994,80.0083,92.6415
242.7383,-30.1002,-3.8709
-196.6003,143.8711,22.2018
-190.9061,-123.0039,90.9328
-227.7925,64.5652,61.5360
-209.3562,-36.2020,121.2677
-80.3937,138.4934,184.9405
-64.3202,-136.9904,192.2076
223.6127,-22.2536,96.6922
230.5647,64.4812,50.3012
-141.9378,-164.9520,111.7716
224.2078,40.9398,88.9008
-122.5911,-172.3011,123.0139
228.7498,-86.5707,5.3078
-173.7027,-41.5566,167.1830
-200.4314,-136.8149,30.9757
-196.6425,-121.8228,79.6337
-169.5618,46.6210,170.0783
-160.4306,27.6501,182.6173
209.7047,-121.7978,-32.2652
-111.9495,-217.5015,-3.6217
-196.9300,73.2681,125.3120
-122.5884,-211.6621,-4.9120
211.3277,115.6000,-42.7880
237.3909,56.2653,-18.2803
-63.6953,-159.2496,174.4627
-148.6364,165.2568,102.2393
-155.6658,20.5534,187.6200
243.6529,21.9876,-2.7068
208.8143,-122.9894,-33.5845
-119.2854,209.4478,41.9572
-199.1036,-137.6638,35.5564
-208.8733,-34.5698,122.6221
-202.0666,-16.9807,136.8972
-109.1747,183.4808,119.4853
-14.6171,-133.2101,204.7016
228.3587,-87.8068,-1.9732
217.9801,-111.1024,1.6656
-106.7190,-125.8842,180.6287
-148.9443,-158.4570,112.1176
-206.2481,-108.7843,74.1030
-235.0568,62.1765,27.3170
-126.5596,200.1261,61.6127
-204.0245,-15.9924,134.0988
-65.0750,-162.6597,170.7965
-194.0906,-99.8145,110.5921
-148.2379,-156.0391,116.3713
-99.9022,-3.4831,223.3222
-165.5300,179.3015,17.8087
-140.2242,169.3638,107.3303
-106.2369,150.4945,161.0396
224.3126,-97.6181,4.9064
-148.8072,116.4665,155.4397
-178.5112,-149.1513,75.8783
215.7521,-18.1347,113.9832
240.0691,47.1158,4.1452
-166.2521,-82.2749,159.5685
-149.4126,-36.1837,190.3631
-180.7823,-96.5630,133.6598
-122.2438,85.0087,194.1695
167.9817,-177.8756,3.7834
-148.8210,132.8947,141.6455
-202.5868,39.4241,131.4403
161.6846,-183.6441,-2.3851
-211.2263,-34.6784,118.5491
-134.4251,17.3953,203.7166
-189.7465,-112.3474,106.0575
-204.2464,-16.0542,133.7892
-61.9323,-167.6316,167.1466
209.9722,-121.9771,-30.1281
-214.1118,32.9602,113.7750
-208.6740,-108.1297,68.1043
-145.9535,-157.6146,117.1765
-149.7491,-155.8320,114.7478
-77.6004,-132.6836,190.3926
-224.9772,-12.6906,95.3984
-69.7972,-143.3370,185.6348
-102.8442,146.0520,167.2404
-181.0695,-130.7051,100.0375
-138.3138,15.4641,201.2661
-226.6192,-10.1914,91.7486
-91.8273,118.1640,193.6079
-180.8110,-36.9559,160.6884
-138.6713,-47.2181,196.0105
218.7901,-109.5718,2.1728
-93.1880,117.6540,193.2751
-170.1893,15.5817,175.1428
-181.5620,-81.2268,142.5482
-121.0641,148.9757,151.7654
-107.9909,106.9748,191.7753
-113.4266,204.1239,73.1540
-117.3389,146.8860,156.6518
-67.8433,172.9653,159.2610
213.5640,99.8329,65.6368
-224.0640,67.6001,71.4880
-123.9585,-208.6212,31.5762
-84.2426,-205.9045,101.9441
-139.3842,186.4371,75.4956
-119.2618,8.1442,213.5339
225.6018,-94.8162,0.6598
-237.9340,-8.1174,56.6523
-146.0400,189.1005,52.9331
-200.1497,-131.6914,49.8643
237.9742,36.0696,44.2303
185.4023,-159.7231,-1.8909
229.9535,-83.5122,-6.1573
174.7547,-168.8528,-28.9997
-111.3333,-95.1266,196.0808
-111.2005,-95.0613,196.1884
-145.7268,-46.7748,190.9675
-95.8418,184.1781,129.5632
225.9922,-93.9228,-0.2475
181.6898,-117.0170,114.8477
-72.3339,-146.9013,181.8853
-209.1734,11.0292,126.5682
-173.5862,172.2590,9.4562
231.1682,-80.3325,2.0219
-208.8134,25.4915,125.0794
-165.3092,-159.7106,84.0458
226.3861,-92.8650,-4.8940
191.7931,150.3427,-22.6072
-238.6252,53.4135,10.2232
-136.0748,188.2678,77.0612
-98.5880,-3.5884,223.9814
217.8298,111.4862,4.6534
-217.9300,-7.8902,111.1113
183.1803,-162.3128,1.3899
-67.4166,-155.7055,176.3974
-231.6421,-68.6520,39.1736
-80.3435,-206.8153,103.3386
-229.6776,21.3754,81.8400
-170.0670,17.8758,175.1119
-119.5839,-13.1573,213.1510
236.1220,52.4721,37.4167
-158.3376,-3.3900,186.6150
-237.0338,-60.7003,-6.1691
-194.6907,26.0981,146.0208
-195.0810,-104.9242,104.1251
-135.7309,165.3352,118.9506
-71.9566,-155.2893,174.9724
-138.4504,71.6233,188.7069
173.6450,168.4379,-37.2203
-132.5204,-193.3523,70.4510
-169.5086,37.1833,172.6130
-212.4645,109.1308,53.4819
-174.5067,161.9968,56.7053
-78.0878,-204.6113,109.3069
204.7317,61.8995,119.0195
176.8835,-163.6894,42.7833
-77.4227,-204.5073,109.9768
-98.0392,111.8645,194.3894
225.8593,-94.2436,-4.2930
213.2862,115.1550,-34.0783
-154.0753,-75.2922,174.6566
208.8199,-123.3473,-33.0608
203.4333,-132.3600,-31.7742
-138.8853,186.7351,75.8615
-180.1075,157.6314,51.2645
-233.8950,-71.8191,7.0983
-70.7297,-153.8904,176.7218
-156.6600,-4.2951,188.0320
229.9833,-83.6044,-5.9364
-142.8098,-180.8482,82.5634
-79.8927,181.1619,143.9271
-66.3371,169.3779,163.7994
167.3136,178.6427,-3.5610
198.5945,143.1073,1.0808
228.9221,-86.5370,5.1705
-64.0148,-167.3227,166.8123
-139.5460,170.0631,107.3634
-99.5110,110.8987,194.2181
-139.6431,129.9700,153.3928
-222.2410,-26.9153,99.0284
-169.5156,-18.1617,175.6647
-72.6986,-151.5668,177.9510
197.1656,-142.0127,-29.7137
-227.5780,0.2432,90.1843
-116.6366,190.5664,100.0287
-119.9006,-213.4091,2.5450
-185.5702,-152.1275,48.4539
-56.2517,-196.3229,134.9817
-165.4268,-88.0358,157.5164
-193.2477,70.8124,132.5473
215.4871,116.0715,4.5386
244.4765,12.4556,-2.0248
-181.4169,-77.6549,144.8643
170.3022,-175.8519,-1.2747
-142.7519,-198.7026,8.2696
241.3491,-3.7993,40.8113
-159.3044,-180.6382,43.8367
-122.4181,166.3882,131.3752
-193.9655,-109.8431,101.2137
-136.1871,25.8081,201.7909
-239.5961,-47.9399,-15.1206
-152.9607,136.4587,133.8541
-138.4317,191.6432,63.6020
-84.2308,-167.0015,157.9618
-212.6968,-248.8873,263.4202
-164.3063,262.9911,283.5745
-266.1203,125.8553,299.8602
-415.7180,-47.6290,38.5497
-233.8751,-348.8965,-12.2646
-398.0867,-40.3158,128.3733
419.9995,10.9409,7.7811
-277.3503,233.1128,212.8782
-194.1701,357.3414,105.7749
-383.8283,170.8682,7.9462
-235.4155,-279.8407,207.0122
-350.2774,-83.0169,216.7946
-102.3967,-363.6662,183.9787
-161.4087,-387.9819,2.0756
404.5837,-113.5734,0.3280
-357.1916,221.0926,10.9680
-226.1507,-99.2621,339.9887
-360.9557,-213.9010,23.3982
-202.4020,-47.3614,365.2133
-377.5660,-16.3277,183.7602
-264.4225,314.1592,89.3078
325.4076,-258.7310,61.3215
-232.6692,-97.5949,336.0557
-282.5244,-271.8559,151.2202
-242.4142,-343.0144,13.1175
-381.8410,175.3278,7.4824
-226.1866,-276.4081,221.4427
-193.2842,-297.4011,225.3719
-419.5164,20.9381,-12.9214
-385.2937,-23.1339,166.1716
-386.7894,3.3965,164.2623
419.8770,14.9048,9.0111
-383.9042,-58.1858,160.7244
-274.8952,238.4435,210.1892
-129.5937,292.2467,272.7658
-218.0756,-104.0434,343.8350
-411.4496,66.1512,54.2262
-306.7808,148.7952,245.6680
-325.0572,-100.7652,246.5607
375.4699,-132.0863,134.8463
-269.2474,-320.9542,33.2042
-325.0702,-258.3269,64.8479
-223.0495,-29.0603,354.9842
375.4951,-185.4030,35.2018
352.1564,-58.0661,221.8653
382.3471,-174.2089,-8.5656
-169.3265,-351.0874,157.0921
-369.8295,-64.4348,188.9074
-324.5896,-29.1353,265.3423
-202.6084,327.7080,167.8569
-371.3623,88.2945,175.8201
-407.7086,100.6388,16.2841
-327.5314,-249.8174,83.2733
-348.7041,-52.6114,228.6011
-271.0640,194.4332,255.6222
-378.0909,178.7365,41.5118
-382.3481,-116.0227,130.2742
-417.6396,-40.8376,-23.0834
-107.2884,-327.6199,240.3702
386.0889,-53.4855,157.1584
-33.3963,-248.2432,337.4676
-413.2327,76.5424,2.2552
-221.9753,326.9882,142.9412
-254.2026,150.7878,298.7823
-386.2511,8.2405,165.4359
-399.5885,-129.8174,10.1808
-233.8218,8.8956,349.1081
-159.2868,-360.6154,145.6473
-415.6134,30.6923,54.3358
-283.2137,-269.2424,154.6893
-269.3059,-320.1889,39.7958
-259.1660,270.6674,190.2702
-204.3311,348.0425,117.2454
-406.9781,-22.8126,102.3806
418.8985,17.4237,29.2262
-228.7512,341.7229,86.7892
-327.4576,-101.8520,242.9652
-115.2792,293.1766,278.1959
-418.2751,-39.4945,10.9917
335.3516,243.6658,-69.2946
-60.8381,-363.4691,202.0538
-353.4624,211.5824,83.2729
420.2257,6.2980,2.8640
-411.5851,-82.2920,21.5295
-318.5328,-24.9613,273.0433
-228.2300,340.5805,92.4997
-178.6300,-236.4446,298.0384
-322.9201,1.2068,269.0059
-294.2643,-135.9302,267.5340
-400.2155,113.8165,59.3017
-227.1381,-276.7560,220.1319
-305.4845,-263.4548,117.9609
-119.6784,249.7115,316.1750
-420.2490,-1.7566,5.7778
398.1178,7.2336,134.5211
-202.4643,-219.3446,295.8765
-419.7628,-19.4120,-8.4978
-272.9389,33.0815,317.8990
-246.8667,-142.1502,309.0313
-148.9240,-52.3805,389.5234
-322.2554,-117.5807,242.8527
-180.6396,-373.9896,64.4412
-325.1866,-101.3902,246.2234
-381.5533,-175.0342,-20.7927
-192.7369,354.6055,117.3045
-335.3701,111.0103,227.7202
-233.8738,11.1962,349.0449
-183.5394,-372.4693,65.0786
391.6019,-40.2280,147.2618
-216.1235,321.0838,163.8675
-277.8904,-314.7698,-18.8047
-118.4318,-344.2768,210.0122
-192.8380,355.3087,115.0099
-202.3918,-365.7273,44.0405
-198.4457,248.8304,274.5199
-258.6938,-301.0220,138.2837
392.8242,147.8754,21.9741
-266.5416,-149.6417,288.4859
-331.3172,-38.1290,255.8051
382.0686,-161.7260,-67.3117
348.9923,234.2307,-1.6846
355.7072,223.8980,2.1435
-283.8280,290.2189,108.9839
-205.2348,362.8502,53.6838
-375.2318,-30.8659,186.8483
-311.7678,258.4062,112.6541
-209.3064,-160.2787,327.3614
-376.4406,171.0098,75.5850
-95.1774,-302.8589,275.4706
-172.5612,269.4053,272.6044
-372.3461,47.3255,189.1800
-383.5024,86.0322,148.9793
-102.8422,-303.1372,272.4006
-229.0580,-338.2049,99.1025
-391.5615,145.8808,45.5144
-290.2396,285.1841,105.3877
-333.1206,255.0062,26.0403
-210.4521,49.9593,360.4038
-284.9075,-226.4753,210.2752
-233.2692,-311.3513,159.1388
390.8463,-150.2740,36.5688
-224.3745,-34.7207,353.7390
-187.7837,-40.8213,373.8356
-324.6996,-252.2352,87.3522
-366.6121,205.3513,10.4654
-152.7645,-55.0168,387.7117
-216.7737,338.8338,122.0096
-248.6641,-298.1174,161.1761
-249.5312,-290.1574,173.8652
-129.5004,-350.6719,192.2164
-243.3617,-92.0620,330.1333
-293.8625,179.6855,240.9285
-278.5535,-273.0999,156.5664
-121.7143,-313.2299,252.5121
-275.6156,-39.5069,314.9062
-294.2926,278.4645,111.9857
-150.8202,-346.5799,183.9213
-327.6537,-251.8085,76.9888
-94.0623,-324.4748,250.1223
-414.5553,5.6568,69.3254
-86.5569,-341.7208,228.9744
-216.7828,-13.1144,359.8996
-96.0124,-340.2639,227.3703
-125.3027,-260.5774,305.1139
-420.1494,2.6859,-12.7987
-368.4819,145.1609,140.8767
-375.5867,71.0089,174.8997
-279.2796,-202.5451,240.1610
-123.0342,-355.3072,187.9363
-91.7165,-316.0872,261.4918
-286.2614,-270.7135,146.5262
-256.6494,-303.2768,137.3270
-328.8625,-247.6558,84.9757
-105.7469,-361.6697,186.3260
-282.4552,-269.6193,155.6575
-150.1963,-382.1914,89.8662
-358.4073,33.6978,217.0587
-414.6530,-65.9511,-20.5227
-406.7055,29.4745,102.1277
-391.0749,62.5030,140.9387
376.9648,-153.9844,104.3851
-123.8983,-351.8989,193.7178
-283.0607,-269.3932,154.9652
-288.6249,-280.3914,121.6030
-310.6045,80.8117,271.4871
-275.9823,294.6254,117.2246
361.9737,81.8840,197.4422
-348.6694,124.1857,199.3011
-241.7544,-343.6318,-13.6274
-206.6107,-197.9972,307.9332
-299.5416,197.7774,218.8013
-209.9365,-4.1098,364.1802
-185.9578,175.2549,333.8012
-328.6065,-103.1187,241.0459
-302.7239,140.7030,255.4997
397.0294,-136.6573,-20.2969
-217.4695,-355.7276,53.7166
-377.2895,178.5505,49.9327
371.0091,-170.7496,99.5894
-153.5066,-299.5903,251.7994
