sample_index,redshift,scale_factor,ln_scale_factor,cosmic_time_from_a_min_Gyr,lookback_from_present_Gyr,H_km_s_Mpc,E_of_a,E2_of_a,Omega_m_planck,Omega_r_effective,Omega_Lambda_planck,Omega_Lambda_dynamic,present_closure_planck_plus_radiation,present_closure_dynamic,rho_m_relative_to_rho_crit0,rho_r_relative_to_rho_crit0,rho_lambda_relative_to_rho_crit0,rho_total_relative_to_rho_crit0,fraction_matter_at_a,fraction_radiation_at_a,fraction_lambda_at_a,ricci_scalar_over_6H0sq,scale_factor_margin_component,density_margin_component,curvature_margin_component,boundary_margin_candidate
1157,485287.500162,2.06062991327e-06,-13.0924988388,3.20449068231e-09,13.7969074672,152742156307,2268837162.45,5.14762206974e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3.60917206628e+16,5.11153034907e+18,0.684111138201,5.14762206974e+18,0.00701133847316,0.992988661527,1.32898477964e-19,1.80458603314e+16,2.06062991327e-06,1.94264455792e-19,5.54143710322e-17,1.94264455792e-19
1158,483057.80204,2.07014134879e-06,-13.0878936686,3.23410722916e-09,13.7969074672,151344256708,2248072714.48,5.05383092958e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3.55965236909e+16,5.01823440589e+18,0.684111138201,5.05383092958e+18,0.00704347339412,0.992956526606,1.35364864344e-19,1.77982618454e+16,2.07014134879e-06,1.97869698044e-19,5.6185261723e-17,1.97869698044e-19
1159,480838.34845,2.0796966871e-06,-13.0832884984,3.26399732977e-09,13.7969074672,149959161839,2227498468.38,4.96174942665e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3.51081210761e+16,4.92664130557e+18,0.684111138201,4.96174942665e+18,0.0070757545489,0.992924245451,1.3787700252e-19,1.7554060538e+16,2.0796966871e-06,2.01541818019e-19,5.69668765715e-17,2.01541818019e-19
1160,478629.092323,2.08929613085e-06,-13.0786833282,3.29416350858e-09,13.7969074671,148586754356,2207112681.16,4.87134638734e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3.46264195964e+16,4.83671996774e+18,0.684111138201,4.87134638734e+18,0.0071081825933,0.992891817407,1.40435740718e-19,1.73132097982e+16,2.08929613085e-06,2.05282055614e-19,5.77593647657e-17,2.05282055614e-19
1161,476429.986805,2.09893988362e-06,-13.074078158,3.3246083133e-09,13.7969074671,147226917993,2186913625.78,4.7825912066e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3.41513273088e+16,4.74843987929e+18,0.684111138201,4.7825912066e+18,0.00714075818599,0.992859241814,1.43041942882e-19,1.70756636544e+16,2.09893988362e-06,2.09091673698e-19,5.85628775689e-17,2.09091673698e-19
1162,474240.98526,2.10862814993e-06,-13.0694729878,3.35533431511e-09,13.7969074671,145879537549,2166899591.02,4.69545383758e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3.36827535317e+16,4.66177108405e+18,0.684111138201,4.69545383758e+18,0.0071734819885,0.992826518012,1.45696488958e-19,1.68413767659e+16,2.10862814993e-06,2.12971958535e-19,5.93775683486e-17,2.12971958535e-19
1163,472062.041264,2.11836113525e-06,-13.0648678176,3.3863441089e-09,13.796907467,144544498878,2147068881.39,4.60990478142e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3.32206088279e+16,4.5766841726e+18,0.684111138201,4.60990478142e+18,0.00720635466524,0.992793645335,1.48400275198e-19,1.6610304414e+16,2.11836113525e-06,2.1692422022e-19,6.0203592606e-17,2.1692422022e-19
1164,469893.108605,2.12813904598e-06,-13.0602626475,3.41764031347e-09,13.796907467,143221688880,2127419816.89,4.52591507729e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3.27648049872e+16,4.4931502723e+18,0.684111138201,4.52591507729e+18,0.00723937688349,0.992760623117,1.51154214456e-19,1.63824024936e+16,2.12813904598e-06,2.20949793119e-19,6.10411080055e-17,2.20949793119e-19
1165,467734.141287,2.1379620895e-06,-13.0556574773,3.44922557173e-09,13.796907467,141910995494,2107950732.94,4.44345629252e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3.23152550095e+16,4.41114103751e+18,0.684111138201,4.44345629252e+18,0.00727254931346,0.992727450687,1.53959236496e-19,1.61576275048e+16,2.1379620895e-06,2.25050036316e-19,6.18902744048e-17,2.25050036316e-19
1166,465585.093523,2.14783047413e-06,-13.0510523071,3.48110255097e-09,13.796907467,140612307684,2088659980.23,4.36250051303e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3.18718730888e+16,4.33062863995e+18,0.684111138201,4.36250051303e+18,0.00730587262824,0.992694127372,1.56816288309e-19,1.59359365444e+16,2.14783047413e-06,2.29226334074e-19,6.27512538853e-17,2.29226334074e-19
1167,463445.919736,2.15774440915e-06,-13.0464471369,3.51327394307e-09,13.7969074669,139325515433,2069545924.56,4.28302033385e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3.14345745962e+16,4.25158575925e+18,0.684111138201,4.28302033385e+18,0.00733934750385,0.992660652496,1.59726334427e-19,1.57172872981e+16,2.15774440915e-06,2.334800963e-19,6.36242107836e-17,2.334800963e-19
1168,461316.57456,2.16770410482e-06,-13.0418419667,3.54574246467e-09,13.7969074669,138050509731,2050606946.68,4.20498884978e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3.10032760638e+16,4.17398557372e+18,0.684111138201,4.20498884978e+18,0.00737297461927,0.992627025381,1.62690357249e-19,1.55016380319e+16,2.16770410482e-06,2.37812759016e-19,6.4509311722e-17,2.37812759016e-19
1169,459197.012837,2.17770977235e-06,-13.0372367965,3.57851085749e-09,13.7969074669,136787182569,2031841442.23,4.12837964636e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3.0577895169e+16,4.09780175119e+18,0.684111138201,4.12837964636e+18,0.00740675465639,0.992593245344,1.65709357376e-19,1.52889475845e+16,2.17770977235e-06,2.4222578485e-19,6.5406725641e-17,2.4222578485e-19
1170,457087.189615,2.18776162395e-06,-13.0326316263,3.61158188848e-09,13.7969074668,135535426926,2013247821.52,4.05316679086e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3.0158350719e+16,4.02300844014e+18,0.684111138201,4.05316679086e+18,0.00744068830008,0.9925593117,1.68784353939e-19,1.50791753595e+16,2.18776162395e-06,2.46720663521e-19,6.63166238311e-17,2.46720663521e-19
1171,454987.06015,2.19785987278e-06,-13.0280264562,3.64495835011e-09,13.7969074668,134295136764,1994824509.45,3.97932482349e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.97445626346e+16,3.94958026086e+18,0.684111138201,3.97932482349e+18,0.00747477623818,0.992525223762,1.71916384951e-19,1.48722813173e+16,2.19785987278e-06,2.51298912342e-19,6.7239179966e-17,2.51298912342e-19
1172,452896.579904,2.20800473302e-06,-13.023421286,3.67864306057e-09,13.7969074668,133066207015,1976569945.34,3.90682874882e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.93364519356e+16,3.87749229689e+18,0.684111138201,3.90682874882e+18,0.0075090191615,0.992490980839,1.75106507652e-19,1.46682259678e+16,2.20800473302e-06,2.55962076736e-19,6.81745701351e-17,2.55962076736e-19
1173,450815.704541,2.2181964198e-06,-13.0188161158,3.71263886401e-09,13.7969074667,131848533575,1958482582.84,3.83565402727e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.89339407253e+16,3.80672008655e+18,0.684111138201,3.83565402727e+18,0.00754341776385,0.992456582236,1.78355798864e-19,1.44669703626e+16,2.2181964198e-06,2.60711730748e-19,6.91229728777e-17,2.60711730748e-19
1174,448744.389933,2.22843514927e-06,-13.0142109456,3.74694863079e-09,13.7969074667,130642013296,1940560889.74,3.76577656679e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.85369521758e+16,3.73723961462e+18,0.684111138201,3.76577656679e+18,0.00757797274205,0.992422027258,1.81665355357e-19,1.42684760879e+16,2.22843514927e-06,2.65549477581e-19,7.00845692167e-17,2.65549477581e-19
1175,446682.592151,2.23872113857e-06,-13.0096057754,3.78157525773e-09,13.7969074667,129446543971,1922803347.91,3.69717271474e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.81454105135e+16,3.66902730422e+18,0.684111138201,3.69717271474e+18,0.00761268479594,0.992387315204,1.85036294213e-19,1.40727052567e+16,2.23872113857e-06,2.70476950134e-19,7.10595426933e-17,2.70476950134e-19
1176,444630.267469,2.24905460584e-06,-13.0050006052,3.81652166832e-09,13.7969074666,128262024335,1905208453.11,3.62981924981e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.77592410041e+16,3.60206000881e+18,0.684111138201,3.62981924981e+18,0.00764755462838,0.992352445372,1.88469753208e-19,1.3879620502e+16,2.24905460584e-06,2.75495811548e-19,7.20480794019e-17,2.75495811548e-19
1177,442587.372363,2.25943577022e-06,-13.000395435,3.85179081298e-09,13.7969074666,127088354046,1887774714.9,3.56369337422e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.7378369939e+16,3.53631500428e+18,0.684111138201,3.56369337422e+18,0.00768258294529,0.992317417055,1.91966891189e-19,1.36891849695e+16,2.25943577022e-06,2.80607755772e-19,7.30503680261e-17,2.80607755772e-19
1178,440553.863507,2.26986485188e-06,-12.9957902649,3.88738566935e-09,13.7969074665,125925433686,1870500656.49,3.49877270594e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.70027246209e+16,3.47176998132e+18,0.684111138201,3.49877270594e+18,0.00771777045563,0.992282229544,1.9552888847e-19,1.35013623104e+16,2.26986485188e-06,2.85814508128e-19,7.40665998739e-17,2.85814508128e-19
1179,438529.697775,2.280342072e-06,-12.9911850947,3.92330924246e-09,13.7969074665,124773164747,1853384814.64,3.43503527115e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.66322333497e+16,3.4084030378e+18,0.684111138201,3.43503527115e+18,0.00775311787142,0.992246882129,1.99156947222e-19,1.33161166749e+16,2.280342072e-06,2.91117825892e-19,7.50969689149e-17,2.91117825892e-19
1180,436514.83224,2.29086765277e-06,-12.9865799245,3.95956456505e-09,13.7969074665,123631449622,1836425739.52,3.37245949676e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.62668254094e+16,3.34619267135e+18,0.684111138201,3.37245949676e+18,0.00778862590778,0.992211374092,2.02852291883e-19,1.31334127047e+16,2.29086765277e-06,2.96519498889e-19,7.61416718172e-17,2.96519498889e-19
1181,434509.224172,2.30144181741e-06,-12.9819747543,3.99615469778e-09,13.7969074664,122500191601,1819621994.56,3.3110242031e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.59064310539e+16,3.28511777204e+18,0.684111138201,3.3110242031e+18,0.00782429528292,0.992175704717,2.06616169571e-19,1.2953215527e+16,2.30144181741e-06,3.0202135009e-19,7.72009079845e-17,3.0202135009e-19
1182,432512.831035,2.31206479018e-06,-12.9773695841,4.03308272953e-09,13.7969074664,121379294860,1802972156.41,3.25070859678e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.55509814944e+16,3.22515761528e+18,0.684111138201,3.25070859678e+18,0.00786012671814,0.992139873282,2.10449850497e-19,1.27754907472e+16,2.31206479018e-06,3.07625236231e-19,7.82748795947e-17,3.07625236231e-19
1183,430525.610492,2.32273679636e-06,-12.9727644139,4.07035177762e-09,13.7969074664,120268664452,1786474814.71,3.1914922636e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.52004088857e+16,3.16629185472e+18,0.684111138201,3.1914922636e+18,0.00789612093787,0.992103879062,2.14354628398e-19,1.26002044428e+16,2.32273679636e-06,3.13333048431e-19,7.93637916382e-17,3.13333048431e-19
1184,428547.520397,2.33345806228e-06,-12.9681592437,4.10796498808e-09,13.7969074663,119168206301,1770128572.08,3.13335516168e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.48546463135e+16,3.10850051537e+18,0.684111138201,3.13335516168e+18,0.00793227866965,0.99206772133,2.18331820972e-19,1.24273231567e+16,2.33345806228e-06,3.19146712836e-19,8.04678519572e-17,3.19146712836e-19
1185,426578.518802,2.34422881532e-06,-12.9635540736,4.14592553594e-09,13.7969074663,118077827194,1753932043.9,3.07627761462e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.45136277816e+16,3.05176398684e+18,0.684111138201,3.07627761462e+18,0.00796860064419,0.992031399356,2.22382770316e-19,1.22568138908e+16,2.34422881532e-06,3.2506819126e-19,8.15872712852e-17,3.2506819126e-19
1186,424618.563946,2.3550492839e-06,-12.9589489034,4.18423662546e-09,13.7969074662,116997434773,1737883858.28,3.02024030486e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.41772881994e+16,2.99606301666e+18,0.684111138201,3.02024030486e+18,0.00800508759533,0.991994912405,2.26508843386e-19,1.20886440997e+16,2.3550492839e-06,3.31099481849e-19,8.27222632872e-17,3.31099481849e-19
1187,422667.614266,2.36591969749e-06,-12.9543437332,4.22290149043e-09,13.7969074662,115926937523,1721982655.88,2.96522426714e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.38455633692e+16,2.94137870377e+18,0.684111138201,2.96522426714e+18,0.00804174026009,0.99195825974,2.30711432448e-19,1.19227816846e+16,2.36591969749e-06,3.37242619752e-19,8.38730446008e-17,3.37242619752e-19
1188,420725.628384,2.37684028662e-06,-12.949738563,4.26192339441e-09,13.7969074662,114866244771,1706227089.82,2.91121088204e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.35183899744e+16,2.88769249207e+18,0.684111138201,2.91121088204e+18,0.00807855937867,0.991921440621,2.34991955554e-19,1.17591949872e+16,2.37684028662e-06,3.43499677804e-19,8.50398348772e-17,3.43499677804e-19
1189,418792.565118,2.38781128291e-06,-12.9451333928,4.30130563103e-09,13.7969074661,113815266675,1690615825.59,2.85818186973e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.31957055668e+16,2.83498616416e+18,0.684111138201,2.85818186973e+18,0.00811554569445,0.991884454306,2.39351857013e-19,1.15978527834e+16,2.38781128291e-06,3.49872767227e-19,8.62228568231e-17,3.49872767227e-19
1190,416868.38347,2.39883291902e-06,-12.9405282226,4.34105152426e-09,13.7969074661,112773914215,1675147540.88,2.80611928371e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.28774485553e+16,2.78324183515e+18,0.684111138201,2.80611928371e+18,0.00815269995403,0.991847300046,2.43792607881e-19,1.14387242777e+16,2.39883291902e-06,3.56364038338e-19,8.74223362437e-17,3.56364038338e-19
1191,414953.042634,2.40990542869e-06,-12.9359230524,4.38116442869e-09,13.7969074661,111742099187,1659820925.52,2.75500550478e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.25635581937e+16,2.73244194659e+18,0.684111138201,2.75500550478e+18,0.00819002290721,0.991809977093,2.48315706453e-19,1.12817790968e+16,2.40990542869e-06,3.62975681269e-19,8.86385020852e-17,3.62975681269e-19
1192,413046.50199,2.42102904674e-06,-12.9313178823,4.42164772979e-09,13.796907466,110719734197,1644634681.34,2.70482323506e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.22539745693e+16,2.68256926049e+18,0.684111138201,2.70482323506e+18,0.00822751530704,0.991772484693,2.52922678767e-19,1.11269872846e+16,2.42102904674e-06,3.69709926711e-19,8.98715864788e-17,3.69709926711e-19
1193,411148.721105,2.43220400907e-06,-12.9267127121,4.46250484423e-09,13.796907466,109706732651,1629587522.07,2.65555549208e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.19486385914e+16,2.63360685349e+18,0.684111138201,2.65555549208e+18,0.00826517790981,0.99173482209,2.5761507912e-19,1.09743192957e+16,2.43220400907e-06,3.76569046658e-19,9.11218247851e-17,3.76569046658e-19
1194,409259.65973,2.44343055269e-06,-12.9221075419,4.50373922013e-09,13.7969074659,108703008749,1614678173.23,2.60718560312e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.16474919803e+16,2.58553811114e+18,0.684111138201,2.60718560312e+18,0.00830301147504,0.991696988525,2.62394490589e-19,1.08237459901e+16,2.44343055269e-06,3.83555355171e-19,9.23894556387e-17,3.83555355171e-19
1195,407379.277804,2.45470891569e-06,-12.9175023717,4.54535433738e-09,13.7969074659,107708477477,1599905372.03,2.55969719947e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.13504772555e+16,2.53834672221e+18,0.684111138201,2.55969719947e+18,0.00834101676556,0.991658983234,2.67262525561e-19,1.06752386277e+16,2.45470891569e-06,3.90671209161e-19,9.36747209941e-17,3.90671209161e-19
1196,405507.535448,2.46603933723e-06,-12.9128972015,4.58735370791e-09,13.7969074658,106723054600,1585267867.25,2.51307421093e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.10575377255e+16,2.4920166732e+18,0.684111138201,2.51307421093e+18,0.00837919454745,0.991620805453,2.7222082628e-19,1.05287688628e+16,2.46603933723e-06,3.97919009177e-19,9.49778661716e-17,3.97919009177e-19
1197,403644.392968,2.47742205763e-06,-12.9082920313,4.62974087601e-09,13.7969074658,105746656656,1570764419.12,2.46730086036e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.07686174766e+16,2.44653224289e+18,0.684111138201,2.46730086036e+18,0.0084175455901,0.99158245441,2.77271065394e-19,1.03843087383e+16,2.47742205763e-06,4.05301200216e-19,9.62991399044e-17,4.05301200216e-19
1198,401789.810849,2.48885731828e-06,-12.9036868611,4.67251941858e-09,13.7969074658,104779200947,1556393799.25,2.42236165835e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.04836613621e+16,2.40187799699e+18,0.684111138201,2.42236165835e+18,0.0084560706662,0.991543929334,2.82414946523e-19,1.0241830681e+16,2.48885731828e-06,4.12820272544e-19,9.76387943857e-17,4.12820272544e-19
1199,399943.749761,2.5003453617e-06,-12.899081691,4.71569294549e-09,13.7969074657,103820605533,1542154790.52,2.37824139792e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.0202614992e+16,2.35803878293e+18,0.684111138201,2.37824139792e+18,0.00849477055178,0.991505229448,2.87654204825e-19,1.0101307496e+16,2.5003453617e-06,4.20478762532e-19,9.89970853173e-17,4.20478762532e-19
1200,398106.170553,2.51188643151e-06,-12.8944765208,4.75926509984e-09,13.7969074657,102870789227,1528046186.94,2.33492514942e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.99254247228e+16,2.3149997247e+18,0.684111138201,2.33492514942e+18,0.00853364602617,0.991466353974,2.92990607588e-19,9.96271236138e+15,2.51188643151e-06,4.28279253512e-19,1.00374271958e-16,4.28279253512e-19
1201,396277.034255,2.52348077248e-06,-12.8898713506,4.80323955828e-09,13.7969074656,101929671584,1514066793.59,2.29239825546e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.96520376465e+16,2.27274621781e+18,0.684111138201,2.29239825546e+18,0.00857269787208,0.991427302128,2.98425954814e-19,9.82601882327e+15,2.52348077248e-06,4.3622437664e-19,1.01770617173e-16,4.3622437664e-19
1202,394456.302075,2.5351286305e-06,-12.8852661804,4.84762003131e-09,13.7969074656,100997172896,1500215426.51,2.25064632593e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.93824015816e+16,2.23126392435e+18,0.684111138201,2.25064632593e+18,0.00861192687556,0.991388073124,3.03962079835e-19,9.69120079082e+15,2.5351286305e-06,4.44316811789e-19,1.03186387485e-16,4.44316811789e-19
1203,392643.9354,2.54683025259e-06,-12.8806610102,4.89241026359e-09,13.7969074655,100073214187,1486490912.56,2.20965523312e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.91164650622e+16,2.19053876806e+18,0.684111138201,2.20965523312e+18,0.00865133382605,0.991348666174,3.09600849918e-19,9.55823253112e+15,2.54683025259e-06,4.5255928844e-19,1.04621853124e-16,4.5255928844e-19
1204,390839.895792,2.55858588691e-06,-12.87605584,4.9376140343e-09,13.7969074655,99157717205.5,1472892089.39,2.16941110698e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.88541773287e+16,2.15055692965e+18,0.684111138201,2.16941110698e+18,0.00869091951637,0.991309080484,3.15344166903e-19,9.42708866434e+15,2.55858588691e-06,4.60954586608e-19,1.0607728808e-16,4.60954586608e-19
1205,389044.144994,2.57039578277e-06,-12.8714506698,4.98323515737e-09,13.7969074654,98250604414.7,1459417805.27,2.12990033035e+18,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.85954883177e+16,2.11130484203e+18,0.684111138201,2.12990033035e+18,0.00873068474273,0.991269315257,3.21193967836e-19,9.29774415886e+15,2.57039578277e-06,4.69505537771e-19,1.07552970152e-16,4.69505537771e-19
