sample_index,trajectory_role,evolution_direction,redshift,scale_factor,ln_scale_factor,contraction_elapsed_time_Gyr,time_to_numerical_cutoff_Gyr,H_signed_km_s_Mpc,H_magnitude_km_s_Mpc,E_of_a,E2_of_a,Omega_m_planck,Omega_r_effective,Omega_Lambda_planck,Omega_Lambda_dynamic,present_closure_planck_plus_radiation,present_closure_dynamic,rho_m_relative_to_rho_crit0,rho_r_relative_to_rho_crit0,rho_lambda_relative_to_rho_crit0,rho_total_relative_to_rho_crit0,fraction_matter_at_a,fraction_radiation_at_a,fraction_lambda_at_a,ricci_scalar_over_6H0sq,scale_factor_margin_component,density_margin_component,curvature_margin_component,boundary_margin_candidate,distance_to_cutoff_log_a
1181,classical_singular_approach,contraction,229.144181741,0.00434510224172,-5.43870598965,13.7923223381,0.00458513237584,-136450.527002,136450.527002,2026.84074904,4108083.42197,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3849528.92675,258553.811114,0.684111138201,4108083.42197,0.937062014407,0.0629378190645,1.66528054066e-07,1924765.8316,0.00434510224172,2.43422456133e-07,5.19543449931e-07,2.43422456133e-07,12.9819747543
1182,classical_singular_approach,contraction,230.206479018,0.00432513831035,-5.44331115984,13.7923552223,0.00455224810557,-137416.312618,137416.312618,2041.1865613,4166442.57801,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3903081.20855,263360.685349,0.684111138201,4166442.57801,0.936789871808,0.0632099639964,1.64195503812e-07,1951541.9725,0.00432513831035,2.40012850595e-07,5.12415055211e-07,2.40012850595e-07,12.9773695841
1183,classical_singular_approach,contraction,231.273679636,0.00430526610492,-5.44791633002,13.7923878755,0.00451959496185,-138389.020883,138389.020883,2055.63520279,4225636.08697,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3957378.47681,268256.926049,0.684111138201,4225636.08697,0.936516632138,0.0634832059666,1.61895422162e-07,1978690.60663,0.00430526610492,2.36650706016e-07,5.05384465498e-07,2.36650706016e-07,12.9727644139
1184,classical_singular_approach,contraction,232.345806228,0.00428548520397,-5.45252150021,13.7924202991,0.00448717134062,-139368.702376,139368.702376,2070.18742487,4285675.97407,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,4012431.0953,273244.194659,0.684111138201,4285675.97407,0.936242291666,0.0637575487069,1.59627359217e-07,2006216.91587,0.00428548520397,2.33335364763e-07,4.98450338863e-07,2.33335364763e-07,12.9681592437
1185,classical_singular_approach,contraction,233.422881532,0.00426579518802,-5.4571266704,13.7924524948,0.00445497564888,-140355.408058,140355.408058,2084.84398448,4346574.43964,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,4068249.57201,278324.183515,0.684111138201,4346574.43964,0.935966846653,0.0640329959559,1.57390871294e-07,2034126.15423,0.00426579518802,2.30066178279e-07,4.91611351789e-07,2.30066178279e-07,12.9635540736
1186,classical_singular_approach,contraction,234.50492839,0.00424619563946,-5.46173184058,13.7924844641,0.00442300630461,-141349.189273,141349.189273,2099.60564431,4408343.86161,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,4124844.56108,283498.616416,0.684111138201,4408343.86161,0.935690293356,0.0643095514588,1.55185520839e-07,2062423.64876,0.00424619563946,2.26842506971e-07,4.84866198918e-07,2.26842506971e-07,12.9589489034
1187,classical_singular_approach,contraction,235.591969749,0.00422668614266,-5.46633701077,13.7925162087,0.00439126173674,-142350.09775,142350.09775,2114.47317273,4470996.79819,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,4182226.86487,288769.249207,0.684111138201,4470996.79819,0.935412628022,0.0645872189672,1.53010876339e-07,2091114.80066,0.00422668614266,2.23663720077e-07,4.78213592803e-07,2.23663720077e-07,12.9543437332
1188,classical_singular_approach,contraction,236.684028662,0.00420726628384,-5.47094218095,13.79254773,0.004359740385,-143358.185609,143358.185609,2129.44734392,4534545.99052,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,4240407.43603,294137.870377,0.684111138201,4534545.99052,0.935133846894,0.0648660022397,1.50866512244e-07,2120205.08624,0.00420726628384,2.20529195549e-07,4.7165226366e-07,2.20529195549e-07,12.949738563
1189,classical_singular_approach,contraction,237.781128291,0.00418793565118,-5.47554735114,13.7925790297,0.00432844069992,-144373.505358,144373.505358,2144.52893786,4599004.36533,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,4299397.37955,299606.301666,0.684111138201,4599004.36533,0.934853946207,0.0651459050409,1.48752008882e-07,2149700.058,0.00418793565118,2.17438319933e-07,4.65180959129e-07,2.17438319933e-07,12.9451333928
1190,classical_singular_approach,contraction,238.883291902,0.0041686938347,-5.48015252133,13.7926101093,0.00429736114272,-145396.109905,145396.109905,2159.71874042,4664385.03773,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,4359207.95494,305176.398684,0.684111138201,4664385.03773,0.934572922191,0.0654269311421,1.46666952378e-07,2179605.34569,0.0041686938347,2.14390488247e-07,4.5879844403e-07,2.14390488247e-07,12.9405282226
1191,classical_singular_approach,contraction,239.990542869,0.00414954042634,-5.48475769151,13.7926409702,0.00426650018521,-146426.052551,146426.052551,2175.01754337,4730701.31395,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,4419850.5783,310850.051537,0.684111138201,4730701.31395,0.934290771068,0.0657090843212,1.44610934574e-07,2209926.65737,0.00414954042634,2.11385103867e-07,4.52503500132e-07,2.11385103867e-07,12.9359230524
1192,classical_singular_approach,contraction,241.102904674,0.0041304750199,-5.4893628617,13.7926716141,0.00423585630978,-147463.387001,147463.387001,2190.42614442,4797966.69418,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,4481336.8246,316629.185472,0.684111138201,4797966.69418,0.934007489054,0.0659923683622,1.42583552952e-07,2240669.78052,0.0041304750199,2.08421578414e-07,4.46294925918e-07,2.08421578414e-07,12.9313178823
1193,classical_singular_approach,contraction,242.220400907,0.00411149721105,-5.49396803188,13.7927020424,0.00420542800928,-148508.167365,148508.167365,2205.94534733,4866194.87542,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,4543678.42978,322515.761528,0.684111138201,4866194.87542,0.93372307236,0.0662767870554,1.40584410554e-07,2271840.58311,0.00411149721105,2.05499331634e-07,4.40171536358e-07,2.05499331634e-07,12.9267127121
1194,classical_singular_approach,contraction,243.343055269,0.0040926065973,-5.49857320207,13.7927322566,0.00417521378695,-149560.448159,149560.448159,2221.57596188,4935399.75439,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,4606887.29308,328511.777204,0.684111138201,4935399.75439,0.933437517189,0.0665623441975,1.38613115907e-07,2303445.01476,0.0040926065973,2.02617791293e-07,4.34132162678e-07,2.02617791293e-07,12.9221075419
1195,classical_singular_approach,contraction,244.470891569,0.00407380277804,-5.50317837226,13.7927622583,0.00414521215638,-150620.284309,150620.284309,2237.31880395,5005595.4305,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,4670975.47926,334619.267135,0.684111138201,5005595.4305,0.933150819739,0.0668490435914,1.36669282945e-07,2335489.10785,0.00407380277804,1.9977639306e-07,4.28175652142e-07,1.9977639306e-07,12.9175023717
1196,classical_singular_approach,contraction,245.603933723,0.00405508535448,-5.50778354244,13.7927920488,0.00411542164142,-151687.731157,151687.731157,2253.17469558,5076796.20881,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,4735955.22092,340840.30378,0.684111138201,5076796.20881,0.932862976201,0.0671368890461,1.34752530939e-07,2367978.97868,0.00405508535448,1.96974580404e-07,4.2230086783e-07,1.96974580404e-07,12.9128972015
1197,classical_singular_approach,contraction,246.742205763,0.00403645392968,-5.51238871263,13.7928216297,0.00408584077608,-152762.844461,152762.844461,2269.14446501,5149016.60307,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,4801838.92083,347176.998132,0.684111138201,5149016.60307,0.932573982761,0.0674258843767,1.32862484419e-07,2400920.82864,0.00403645392968,1.94211804482e-07,4.1650668842e-07,1.94211804482e-07,12.9082920313
1198,classical_singular_approach,contraction,247.885731828,0.00401790810849,-5.51699388281,13.7928510023,0.0040564681045,-153845.680399,153845.680399,2285.2289467,5222271.33884,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,4868639.1543,353631.500428,0.684111138201,5222271.33884,0.932283835597,0.0677160334045,1.30998773103e-07,2434320.94537,0.00401790810849,1.91487524035e-07,4.10792007976e-07,1.91487524035e-07,12.9036868611
1199,classical_singular_approach,contraction,249.03453617,0.00399944749761,-5.521599053,13.7928801683,0.0040273021809,-154936.295574,154936.295574,2301.42898143,5296575.35658,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,4936368.67159,360206.000881,0.684111138201,5296575.35658,0.931992530882,0.0680073399566,1.29161031826e-07,2468185.70402,0.00399944749761,1.88801205284e-07,4.05155735736e-07,1.88801205284e-07,12.899081691
1200,classical_singular_approach,contraction,250.188643151,0.00398107170553,-5.52620422319,13.7929091289,0.00399834156942,-156034.747013,156034.747013,2317.74541632,5371943.81485,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,5005040.40032,366902.730422,0.684111138201,5371943.81485,0.931700064785,0.0682998078662,1.27348900469e-07,2502521.56838,0.00398107170553,1.86152321825e-07,3.99596795903e-07,1.86152321825e-07,12.8944765208
1201,classical_singular_approach,contraction,251.348077248,0.00396278034255,-5.53080939337,13.7929378856,0.00396958484416,-157141.092177,157141.092177,2334.17910485,5448392.09353,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,5074667.44795,373723.961462,0.684111138201,5448392.09353,0.931406433466,0.0685934409724,1.25562023888e-07,2537335.0922,0.00396278034255,1.83540354529e-07,3.9411412744e-07,1.83540354529e-07,12.8898713506
1202,classical_singular_approach,contraction,252.51286305,0.00394457302075,-5.53541456356,13.7929664398,0.00394103058904,-158255.38896,158255.38896,2350.73090699,5525935.79707,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,5145263.10431,380672.008655,0.684111138201,5525935.79707,0.93111163308,0.06888824312,1.23800051851e-07,2572632.92038,0.00394457302075,1.80964791441e-07,3.8870668387e-07,1.80964791441e-07,12.8852661804
1203,classical_singular_approach,contraction,253.683025259,0.003926449354,-5.54001973374,13.792994793,0.00391267739775,-159377.69569,159377.69569,2367.40168917,5604590.75787,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,5216840.84407,387749.229689,0.684111138201,5604590.75787,0.930815659778,0.0691842181598,1.22062638961e-07,2608421.79026,0.003926449354,1.78425127681e-07,3.83373433071e-07,1.78425127681e-07,12.8806610102
1204,classical_singular_approach,contraction,254.858588691,0.00390840895792,-5.54462490393,13.7930229466,0.00388452387369,-160508.071139,160508.071139,2384.19232437,5684373.03957,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,5289414.32938,394958.026086,0.684111138201,5684373.03957,0.930518509702,0.0694813699481,1.20349444598e-07,2644708.53291,0.00390840895792,1.75920865347e-07,3.78113357084e-07,1.75920865347e-07,12.87605584
1205,classical_singular_approach,contraction,256.039578277,0.00389045144994,-5.54923007412,13.7930509018,0.00385656862992,-161646.574522,161646.574522,2401.10369217,5765298.94056,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,5362997.41243,402300.844014,0.684111138201,5765298.94056,0.930220178993,0.069779702347,1.18660132849e-07,2681500.07444,0.00389045144994,1.73451513418e-07,3.72925451917e-07,1.73451513418e-07,12.8714506698
1206,classical_singular_approach,contraction,257.226019063,0.00387257644922,-5.5538352443,13.7930786601,0.00382881028904,-162793.2655,162793.2655,2418.1366788,5847384.99737,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,5437604.13814,409780.175119,0.684111138201,5847384.99737,0.929920663781,0.0700792192242,1.16994372443e-07,2718803.43729,0.00387257644922,1.7101658766e-07,3.67808727352e-07,1.7101658766e-07,12.8668454997
1207,classical_singular_approach,contraction,258.417936212,0.00385478357666,-5.55844041449,13.7931062229,0.00380124748317,-163948.204188,163948.204188,2435.29217719,5930647.98827,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,5513248.74679,417398.557372,0.684111138201,5930647.98827,0.929619960195,0.0703799244529,1.15351836689e-07,2756625.74162,0.00385478357666,1.6861561053e-07,3.62762206759e-07,1.6861561053e-07,12.8622403295
1208,classical_singular_approach,contraction,259.615355,0.00383707245492,-5.56304558467,13.7931335916,0.00377387885389,-165111.451154,165111.451154,2452.571087,6015104.93681,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,5589945.67677,425158.575925,0.684111138201,6015104.93681,0.929318064356,0.0706818219119,1.13732203409e-07,2794974.20661,0.00383707245492,1.6624811109e-07,3.57784926906e-07,1.6624811109e-07,12.8576351593
1209,classical_singular_approach,contraction,260.818300822,0.0038194427084,-5.56765075486,13.7931607674,0.00374670305213,-166283.067422,166283.067422,2469.97431473,6100773.11543,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,5667709.56733,433062.863995,0.684111138201,6100773.11543,0.929014972379,0.0709849154854,1.12135154882e-07,2833856.15189,0.0038194427084,1.63913624907e-07,3.52875937778e-07,1.63913624907e-07,12.8530299891
1210,classical_singular_approach,contraction,262.02679919,0.00380189396321,-5.57225592505,13.7931877517,0.00371971873815,-167463.114481,167463.114481,2487.50277371,6187670.04922,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,5746555.26136,441114.103751,0.684111138201,6187670.04922,0.928710680377,0.0712892090628,1.10560377777e-07,2873278.9989,0.00380189396321,1.61611693971e-07,3.48034302394e-07,1.61611693971e-07,12.8484248189
1211,classical_singular_approach,contraction,263.240875732,0.00378442584717,-5.57686109523,13.7932145459,0.00369292458144,-168651.654284,168651.654284,2505.1573842,6275813.5196,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,5826497.80826,449315.02723,0.684111138201,6275813.5196,0.928405184453,0.0715947065391,1.09007563094e-07,2913250.27235,0.00378442584717,1.59341866602e-07,3.43259096629e-07,1.59341866602e-07,12.8438196487
1212,classical_singular_approach,contraction,264.460556198,0.00376703798984,-5.58146626542,13.7932411512,0.0036663192607,-169848.749253,169848.749253,2522.93907341,6365221.56814,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,5907552.46676,457668.41726,0.684111138201,6365221.56814,0.928098480709,0.0719014118143,1.07476406104e-07,2953777.6016,0.00376703798984,1.57103697364e-07,3.38549409037e-07,1.57103697364e-07,12.8392144785
1213,classical_singular_approach,contraction,265.685866452,0.00374973002245,-5.5860714356,13.793267569,0.00363990146372,-171054.462283,171054.462283,2540.84877559,6455912.50041,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,5989734.70789,466177.108405,0.684111138201,6455912.50041,0.92779056524,0.0722093287937,1.05966606294e-07,2994868.72217,0.00374973002245,1.5489674698e-07,3.33904340679e-07,1.5489674698e-07,12.8346093083
1214,classical_singular_approach,contraction,266.916832482,0.00373250157796,-5.59067660579,13.7932938005,0.00361366988738,-172268.856745,172268.856745,2558.88743205,6547904.88991,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,6073060.21787,474843.987929,0.684111138201,6547904.88991,0.927481434134,0.0725184613877,1.04477867303e-07,3036531.47716,0.00373250157796,1.52720582246e-07,3.29323004948e-07,1.52720582246e-07,12.8300041382
1215,classical_singular_approach,contraction,268.153480393,0.00371535229097,-5.59528177598,13.7933198472,0.00358762323753,-173491.996491,173491.996491,2577.05599125,6641217.58205,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,6157544.90116,483671.996774,0.684111138201,6641217.58205,0.927171083478,0.0728288135118,1.03009896867e-07,3078773.8188,0.00371535229097,1.50574775946e-07,3.24804527402e-07,1.50574775946e-07,12.825398968
1216,classical_singular_approach,contraction,269.395836411,0.0036982817978,-5.59988694616,13.7933457102,0.00356176022897,-174723.945855,174723.945855,2595.35540883,6735869.69814,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,6243204.88348,492664.130557,0.684111138201,6735869.69814,0.926859509351,0.0731403890863,1.01562406765e-07,3121603.80996,0.0036982817978,1.48458906771e-07,3.20348045598e-07,1.48458906771e-07,12.8207937978
1217,classical_singular_approach,contraction,270.643926884,0.00368128973643,-5.60449211635,13.7933713908,0.00353607958536,-175964.769661,175964.769661,2613.78664767,6831880.63954,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,6330056.51484,501823.440589,0.684111138201,6831880.63954,0.926546707828,0.0734531920368,1.0013511276e-07,3165029.62564,0.00368128973643,1.46372559239e-07,3.15952708924e-07,1.46372559239e-07,12.8161886276
1218,classical_singular_approach,contraction,271.897778281,0.00366437574648,-5.60909728653,13.7933968904,0.00351058003917,-177214.533225,177214.533225,2632.35067796,6929270.09177,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,6418116.37276,511153.034907,0.684111138201,6929270.09177,0.926232674979,0.0737672262933,9.87277345435e-08,3209059.5546,0.00366437574648,1.44315323611e-07,3.11617678441e-07,1.44315323611e-07,12.8115834574
1219,classical_singular_approach,contraction,273.157417193,0.00364753946926,-5.61370245672,13.7934222101,0.00348526033165,-178473.302355,178473.302355,2651.04847726,7028058.02876,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,6507401.26532,520656.079334,0.684111138201,7028058.02876,0.925917406869,0.0740824957909,9.7339995686e-08,3253702.00088,0.00364753946926,1.42286795815e-07,3.07342126718e-07,1.42286795815e-07,12.8069782872
1220,classical_singular_approach,contraction,274.422870334,0.0036307805477,-5.61830762691,13.7934473512,0.00346011921269,-179741.143363,179741.143363,2669.88103052,7128264.71712,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,6597928.23446,530335.798548,0.684111138201,7128264.71712,0.925600899559,0.0743990044693,9.59716235787e-08,3298965.48545,0.0036307805477,1.40286577364e-07,3.03125237679e-07,1.40286577364e-07,12.802373117
